,Product,Type,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (MHz),Foundry,Vendor
236,AMD Athlon XP 2000+,CPU,2002-06-10,130.0,60.0,80.0,37.0,1667.0,Unknown,AMD
237,Matrox Millennium G450 x4 MMS,GPU,2002-06-19,180.0,81.35998107852413,80.0,10.0,125.0,UMC,Other
238,Matrox Millennium G450 x2 MMS,GPU,2002-06-19,180.0,81.35998107852413,80.0,10.0,125.0,UMC,Other
239,Intel Pentium 4-M 2.00,CPU,2002-06-24,130.0,32.0,131.0,55.0,2000.0,Intel,Intel
240,Intel Pentium 4-M 1.90,CPU,2002-06-24,130.0,32.0,131.0,55.0,1900.0,Intel,Intel
241,Matrox Parhelia 128 MB,GPU,2002-06-25,150.0,81.35998107852413,174.0,80.0,200.0,UMC,Other
242,Matrox Parhelia 128 MB,GPU,2002-06-25,150.0,81.35998107852413,174.0,80.0,220.0,UMC,Other
243,Matrox Parhelia 256 MB,GPU,2002-06-25,150.0,81.35998107852413,174.0,80.0,200.0,UMC,Other
244,ATI Radeon 9700 PRO X4,GPU,2002-07-01,150.0,81.35998107852413,215.0,110.0,325.0,TSMC,ATI
245,ATI FireGL 9700 X1-128,GPU,2002-07-01,150.0,81.35998107852413,215.0,110.0,325.0,TSMC,ATI
246,ATI Radeon 9000 LE,GPU,2002-07-01,150.0,28.0,97.0,36.0,250.0,TSMC,ATI
247,ATI Radeon 9000,GPU,2002-07-01,150.0,28.0,97.0,36.0,250.0,TSMC,ATI
248,ATI All-In-Wonder 9500,GPU,2002-07-01,150.0,81.35998107852413,215.0,110.0,277.0,TSMC,ATI
249,ATI FireGL 9700 X1-256,GPU,2002-07-01,150.0,37.0,215.0,110.0,325.0,TSMC,ATI
250,ATI Radeon 9700,GPU,2002-07-01,150.0,37.0,215.0,110.0,275.0,TSMC,ATI
251,ATI FireGL 9700 X1-256p,GPU,2002-07-01,150.0,37.0,215.0,110.0,324.0,TSMC,ATI
252,ATI Radeon 9700 PRO,GPU,2002-07-01,150.0,81.35998107852413,215.0,110.0,325.0,TSMC,ATI
253,ATI Radeon 9000 PRO,GPU,2002-07-18,150.0,28.0,97.0,36.0,275.0,TSMC,ATI
254,AMD Athlon XP 2400+,CPU,2002-08-21,130.0,68.0,80.0,63.0,2000.0,Unknown,AMD
255,AMD Athlon XP 2600+,CPU,2002-08-21,130.0,68.0,80.0,37.0,2083.0,Unknown,AMD
256,AMD Athlon XP 2400+,CPU,2002-08-21,130.0,65.0,80.0,37.0,2000.0,Unknown,AMD
257,Intel Pentium 4 2.66,CPU,2002-08-25,130.0,110.0,146.0,55.0,2660.0,Intel,Intel
258,Intel Pentium 4 2.80,CPU,2002-08-25,130.0,110.0,146.0,55.0,2793.0,Intel,Intel
259,Intel Pentium 4 2.60,CPU,2002-08-25,130.0,92.0,146.0,55.0,2600.0,Intel,Intel
260,ATI Mobility Radeon 9000,GPU,2002-09-01,150.0,81.35998107852413,81.0,36.0,240.0,UMC,ATI
261,ATI Mobility Radeon 9000,GPU,2002-09-01,150.0,81.35998107852413,81.0,36.0,240.0,UMC,ATI
262,ATI Mobility Radeon 9000,GPU,2002-09-01,150.0,81.35998107852413,81.0,36.0,240.0,UMC,ATI
263,Intel Xeon 2.8,CPU,2002-09-11,130.0,89.0,217.0,55.0,2790.0,Intel,Intel
264,Intel Pentium 4-M 2.20,CPU,2002-09-16,130.0,35.0,131.0,55.0,2200.0,Intel,Intel
265,Intel Celeron 2.0,CPU,2002-09-18,130.0,73.0,146.0,55.0,2000.0,Intel,Intel
266,Intel Celeron 2.0,CPU,2002-09-18,130.0,73.0,146.0,55.0,2000.0,Intel,Intel
267,NVIDIA GeForce4 MX 440-8x,GPU,2002-09-25,150.0,81.35998107852413,65.0,29.0,275.0,TSMC,NVIDIA
268,NVIDIA GeForce4 MX 440-8x,GPU,2002-09-25,150.0,81.35998107852413,65.0,29.0,275.0,TSMC,NVIDIA
269,AMD Athlon XP 2700+,CPU,2002-10-01,130.0,68.0,80.0,37.0,2167.0,Unknown,AMD
270,ATI FireGL 9500 Z1-128,GPU,2002-10-01,150.0,81.35998107852413,215.0,110.0,325.0,TSMC,ATI
271,AMD Athlon XP 2600+,CPU,2002-10-01,130.0,68.0,80.0,37.0,2133.0,Unknown,AMD
272,AMD Athlon XP 2800+,CPU,2002-10-01,130.0,74.0,80.0,37.0,2250.0,Unknown,AMD
273,ATI Radeon 9500 PRO,GPU,2002-10-01,150.0,81.35998107852413,215.0,110.0,275.0,TSMC,ATI
274,NVIDIA GeForce4 MX + nForce2,GPU,2002-10-01,150.0,81.35998107852413,65.0,29.0,200.0,Unknown,NVIDIA
275,ATI Radeon IGP 320M,GPU,2002-10-05,180.0,81.35998107852413,73.0,30.0,160.0,Unknown,ATI
276,ATI Radeon IGP 340,GPU,2002-10-05,180.0,81.35998107852413,73.0,30.0,183.0,Unknown,ATI
277,ATI Radeon IGP 350M,GPU,2002-10-05,180.0,81.35998107852413,73.0,30.0,183.0,Unknown,ATI
278,ATI Radeon IGP 340M,GPU,2002-10-05,180.0,81.35998107852413,73.0,30.0,183.0,Unknown,ATI
279,ATI Radeon IGP 345M,GPU,2002-10-05,180.0,81.35998107852413,73.0,30.0,183.0,Unknown,ATI
280,ATI Radeon IGP 320,GPU,2002-10-05,180.0,81.35998107852413,73.0,30.0,160.0,Unknown,ATI
281,NVIDIA GeForce4 460 Go,GPU,2002-10-14,150.0,81.35998107852413,65.0,29.0,250.0,TSMC,NVIDIA
282,AMD Athlon XP-M 2200+,CPU,2002-11-11,130.0,45.0,101.0,63.0,1800.0,Unknown,AMD
283,NVIDIA Quadro4 380 XGL,GPU,2002-11-12,150.0,81.35998107852413,65.0,29.0,275.0,TSMC,NVIDIA
284,NVIDIA Quadro4 580 XGL,GPU,2002-11-12,150.0,81.35998107852413,65.0,29.0,300.0,TSMC,NVIDIA
285,NVIDIA Quadro4 980 XGL,GPU,2002-11-12,150.0,81.35998107852413,101.0,36.0,300.0,TSMC,NVIDIA
286,NVIDIA GeForce4 Go 4200,GPU,2002-11-14,150.0,81.35998107852413,101.0,36.0,200.0,TSMC,NVIDIA
287,Intel Xeon 2.66,CPU,2002-11-18,130.0,89.0,217.0,55.0,2660.0,Intel,Intel
288,Intel Celeron 2.10,CPU,2002-11-20,130.0,73.0,146.0,55.0,2100.0,Intel,Intel
289,Intel Celeron 2.20,CPU,2002-11-20,130.0,73.0,146.0,55.0,2200.0,Intel,Intel
290,Intel Pentium 4-M 2.40,CPU,2003-01-14,130.0,35.0,131.0,55.0,2400.0,Intel,Intel
291,NVIDIA Quadro FX 2000,GPU,2003-01-21,130.0,81.35998107852413,199.0,125.0,400.0,TSMC,NVIDIA
292,NVIDIA Quadro FX 1000,GPU,2003-01-21,130.0,81.35998107852413,199.0,125.0,300.0,TSMC,NVIDIA
293,ATI All-In-Wonder 9700 PRO,GPU,2003-01-22,150.0,81.35998107852413,215.0,110.0,325.0,TSMC,ATI
294,AMD Athlon XP 2500+ DTR,CPU,2003-02-10,130.0,68.0,101.0,63.0,1833.0,Unknown,AMD
295,AMD Athlon XP 2500+,CPU,2003-02-10,130.0,68.0,101.0,63.0,1833.0,Unknown,AMD
296,NVIDIA GeForce4 Ti 4800 SE,GPU,2003-02-16,150.0,81.35998107852413,101.0,36.0,275.0,TSMC,NVIDIA
297,ATI Radeon 9200 SE PCI,GPU,2003-03-01,150.0,28.0,98.0,36.0,200.0,UMC,ATI
298,ATI Mobility Radeon 9200,GPU,2003-03-01,150.0,81.35998107852413,81.0,36.0,200.0,UMC,ATI
299,NVIDIA GeForce FX Go5600,GPU,2003-03-01,130.0,81.35998107852413,121.0,80.0,275.0,TSMC,NVIDIA
300,ATI FireGL 9800 X2-256,GPU,2003-03-01,150.0,81.35998107852413,218.0,117.0,380.0,TSMC,ATI
301,NVIDIA GeForce FX Go5250,GPU,2003-03-01,150.0,81.35998107852413,124.0,45.0,250.0,TSMC,NVIDIA
302,NVIDIA GeForce FX Go5200,GPU,2003-03-01,150.0,81.35998107852413,124.0,45.0,200.0,TSMC,NVIDIA
303,ATI Radeon 9200 SE,GPU,2003-03-01,150.0,28.0,98.0,36.0,200.0,UMC,ATI
304,ATI Radeon 9550 SE,GPU,2003-03-01,130.0,81.35998107852413,76.0,60.0,250.0,TSMC,ATI
305,ATI Radeon 9800,GPU,2003-03-01,150.0,37.0,215.0,117.0,325.0,TSMC,ATI
306,ATI Radeon 9800 PRO,GPU,2003-03-01,150.0,47.0,215.0,117.0,380.0,TSMC,ATI
307,NVIDIA GeForce FX Go5200 32M,GPU,2003-03-01,150.0,81.35998107852413,124.0,45.0,200.0,TSMC,NVIDIA
308,ATI Radeon 9500,GPU,2003-03-01,150.0,12.0,215.0,110.0,275.0,TSMC,ATI
309,NVIDIA GeForce FX Go5300,GPU,2003-03-01,150.0,81.35998107852413,124.0,45.0,275.0,TSMC,NVIDIA
310,ATI Mobility Radeon 9200,GPU,2003-03-01,150.0,81.35998107852413,81.0,36.0,250.0,UMC,ATI
311,NVIDIA GeForce FX Go5350,GPU,2003-03-01,150.0,81.35998107852413,124.0,45.0,275.0,TSMC,NVIDIA
312,NVIDIA GeForce FX Go5650,GPU,2003-03-01,130.0,81.35998107852413,121.0,80.0,325.0,TSMC,NVIDIA
313,NVIDIA GeForce FX Go5200 NPB 32M,GPU,2003-03-01,150.0,81.35998107852413,91.0,45.0,200.0,TSMC,NVIDIA
314,ATI Radeon 9800 SE,GPU,2003-03-01,150.0,81.35998107852413,215.0,117.0,378.0,TSMC,ATI
315,NVIDIA GeForce FX Go5200,GPU,2003-03-01,150.0,81.35998107852413,91.0,45.0,200.0,TSMC,NVIDIA
316,ATI Mobility Radeon 7000 IGP,GPU,2003-03-01,180.0,81.35998107852413,97.0,30.0,183.0,Unknown,ATI
317,ATI Radeon 9800 SE,GPU,2003-03-01,150.0,81.35998107852413,215.0,117.0,331.0,TSMC,ATI
318,NVIDIA GeForce FX Go5100,GPU,2003-03-01,150.0,81.35998107852413,124.0,45.0,200.0,TSMC,NVIDIA
319,NVIDIA GeForce FX Go5200 64M,GPU,2003-03-01,150.0,81.35998107852413,91.0,45.0,250.0,TSMC,NVIDIA
320,NVIDIA GeForce FX Go5200 NPB 64M,GPU,2003-03-01,150.0,81.35998107852413,91.0,45.0,250.0,TSMC,NVIDIA
321,NVIDIA GeForce FX 5200 Rev. 2,GPU,2003-03-06,150.0,81.35998107852413,91.0,45.0,250.0,TSMC,NVIDIA
322,NVIDIA GeForce FX 5200 Ultra Mac Edition,GPU,2003-03-06,150.0,81.35998107852413,124.0,45.0,325.0,TSMC,NVIDIA
323,NVIDIA GeForce FX 5600,GPU,2003-03-06,130.0,37.0,121.0,80.0,325.0,TSMC,NVIDIA
324,NVIDIA GeForce FX 5200,GPU,2003-03-06,150.0,81.35998107852413,65.0,29.0,250.0,TSMC,NVIDIA
325,NVIDIA GeForce FX 5200 PCI,GPU,2003-03-06,150.0,81.35998107852413,91.0,45.0,250.0,TSMC,NVIDIA
326,NVIDIA GeForce FX 5200 Ultra,GPU,2003-03-06,150.0,81.35998107852413,124.0,45.0,325.0,TSMC,NVIDIA
327,NVIDIA GeForce FX 5800 Ultra,GPU,2003-03-06,130.0,81.35998107852413,199.0,125.0,500.0,TSMC,NVIDIA
328,NVIDIA GeForce FX 5800,GPU,2003-03-06,130.0,44.0,199.0,125.0,400.0,TSMC,NVIDIA
329,NVIDIA GeForce FX 5200,GPU,2003-03-06,150.0,81.35998107852413,124.0,45.0,250.0,TSMC,NVIDIA
330,NVIDIA GeForce FX 5100,GPU,2003-03-06,150.0,81.35998107852413,124.0,45.0,200.0,TSMC,NVIDIA
331,Intel Xeon 3.06,CPU,2003-03-10,130.0,89.0,217.0,55.0,3066.0,Intel,Intel
332,Intel Pentium M 1.40,CPU,2003-03-12,130.0,24.0,100.0,77.0,1400.0,Intel,Intel
333,Intel Pentium M 1.60,CPU,2003-03-12,130.0,24.0,100.0,77.0,1600.0,Intel,Intel
334,Intel Pentium M 1.50,CPU,2003-03-12,130.0,24.0,100.0,77.0,1500.0,Intel,Intel
335,Intel Pentium M 1.30,CPU,2003-03-12,130.0,24.0,100.0,77.0,1300.0,Intel,Intel
336,NVIDIA GeForce4 Ti 4800,GPU,2003-03-15,150.0,81.35998107852413,101.0,36.0,300.0,TSMC,NVIDIA
337,NVIDIA GeForce4 Ti 4800,GPU,2003-03-15,150.0,81.35998107852413,101.0,36.0,300.0,TSMC,NVIDIA
338,NVIDIA GeForce FX 5600 XT,GPU,2003-03-17,130.0,81.35998107852413,121.0,80.0,235.0,TSMC,NVIDIA
339,NVIDIA GeForce FX 5600 XT PCI,GPU,2003-03-17,130.0,81.35998107852413,121.0,80.0,235.0,TSMC,NVIDIA
340,NVIDIA GeForce FX 5200 LE,GPU,2003-03-17,150.0,81.35998107852413,124.0,45.0,250.0,TSMC,NVIDIA
341,NVIDIA GeForce FX 5600 Ultra,GPU,2003-03-17,130.0,81.35998107852413,121.0,80.0,400.0,TSMC,NVIDIA
342,NVIDIA GeForce PCX 5900,GPU,2003-03-17,130.0,81.35998107852413,207.0,135.0,350.0,TSMC,NVIDIA
343,Intel Celeron 2.40,CPU,2003-03-31,130.0,73.0,146.0,55.0,2400.0,Intel,Intel
344,ATI All-In-Wonder 9000 PRO,GPU,2003-03-31,150.0,81.35998107852413,97.0,36.0,275.0,TSMC,ATI
345,Intel Celeron 2.30,CPU,2003-03-31,130.0,73.0,146.0,55.0,2300.0,Intel,Intel
346,ATI Radeon 9100 PCI,GPU,2003-04-01,150.0,81.35998107852413,120.0,60.0,250.0,TSMC,ATI
347,ATI All-In-Wonder 9600 PRO,GPU,2003-04-01,130.0,81.35998107852413,76.0,60.0,398.0,TSMC,ATI
348,ATI Radeon 9100,GPU,2003-04-01,150.0,28.0,120.0,60.0,250.0,TSMC,ATI
349,Intel Pentium 4 HT 3.00,CPU,2003-04-14,130.0,82.0,131.0,55.0,3000.0,Intel,Intel
350,Intel Pentium 4-M 2.50,CPU,2003-04-16,130.0,35.0,131.0,55.0,2500.0,Intel,Intel
351,AMD Opteron 240,CPU,2003-04-22,130.0,85.0,193.0,106.0,1400.0,Unknown,AMD
352,AMD Opteron 244,CPU,2003-04-22,130.0,85.0,193.0,106.0,1800.0,Unknown,AMD
353,AMD Opteron 242,CPU,2003-04-22,130.0,85.0,193.0,106.0,1600.0,Unknown,AMD
354,ATI Radeon 9200 PCI,GPU,2003-05-01,150.0,28.0,98.0,36.0,250.0,UMC,ATI
355,ATI Mobility Radeon 9000 IGP,GPU,2003-05-01,150.0,81.35998107852413,92.0,76.0,300.0,Unknown,ATI
356,ATI Radeon 9200,GPU,2003-05-01,150.0,28.0,98.0,36.0,250.0,UMC,ATI
357,ATI Radeon 9200 PRO,GPU,2003-05-01,150.0,28.0,98.0,36.0,240.0,UMC,ATI
358,ATI Mobility Radeon 9000 IGP,GPU,2003-05-01,150.0,81.35998107852413,92.0,76.0,222.0,Unknown,ATI
359,ATI Radeon 9200 LE,GPU,2003-05-01,150.0,28.0,98.0,36.0,250.0,UMC,ATI
360,ATI Mobility Radeon 9000 IGP,GPU,2003-05-01,150.0,81.35998107852413,92.0,76.0,300.0,Unknown,ATI
361,NVIDIA GeForce FX 5900,GPU,2003-05-12,130.0,81.35998107852413,207.0,135.0,400.0,TSMC,NVIDIA
362,NVIDIA GeForce FX 5900 XT,GPU,2003-05-12,130.0,35.0,207.0,135.0,400.0,TSMC,NVIDIA
363,NVIDIA GeForce FX 5900 ZT,GPU,2003-05-12,130.0,81.35998107852413,207.0,135.0,325.0,TSMC,NVIDIA
364,Intel Pentium 4 HT 2.40,CPU,2003-05-21,130.0,66.0,131.0,55.0,2400.0,Intel,Intel
365,Intel Pentium 4 HT 2.60,CPU,2003-05-21,130.0,69.0,131.0,55.0,2600.0,Intel,Intel
366,Intel Pentium 4 HT 2.80,CPU,2003-05-21,130.0,70.0,131.0,55.0,2800.0,Intel,Intel
367,NVIDIA Quadro FX 500,GPU,2003-05-21,150.0,81.35998107852413,124.0,45.0,270.0,TSMC,NVIDIA
368,Intel Pentium 4 HT 3.06,CPU,2003-06-01,130.0,110.0,146.0,55.0,3060.0,Intel,Intel
369,Intel Pentium M 1.70,CPU,2003-06-02,130.0,24.0,100.0,77.0,1700.0,Intel,Intel
370,NVIDIA Quadro4 700 Go GL,GPU,2003-06-05,150.0,81.35998107852413,101.0,36.0,199.0,TSMC,NVIDIA
371,Intel Mobile Pentium 4 2.40,CPU,2003-06-11,130.0,60.0,131.0,55.0,2400.0,Intel,Intel
372,Intel Mobile Pentium 4 3.06,CPU,2003-06-11,130.0,70.0,131.0,55.0,3067.0,Intel,Intel
373,Intel Mobile Pentium 4 2.66,CPU,2003-06-11,130.0,66.0,131.0,55.0,2667.0,Intel,Intel
374,Intel Mobile Pentium 4 2.80,CPU,2003-06-11,130.0,68.0,131.0,55.0,2800.0,Intel,Intel
375,Intel Pentium 4-M 2.60,CPU,2003-06-11,130.0,35.0,131.0,55.0,2600.0,Intel,Intel
376,ATI All-In-Wonder 9800 PRO,GPU,2003-06-16,150.0,81.35998107852413,215.0,117.0,378.0,TSMC,ATI
377,ATI Mobility Radeon 9100 PRO IGP,GPU,2003-06-23,150.0,81.35998107852413,92.0,76.0,300.0,Unknown,ATI
378,ATI Mobility Radeon 9100 IGP,GPU,2003-06-23,150.0,81.35998107852413,92.0,76.0,300.0,Unknown,ATI
379,Intel Pentium 4 HT 3.20,CPU,2003-06-23,130.0,82.0,131.0,55.0,3200.0,Intel,Intel
380,Intel Celeron 2.60,CPU,2003-06-25,130.0,73.0,146.0,55.0,2600.0,Intel,Intel
381,NVIDIA Quadro FX Go700,GPU,2003-06-25,130.0,81.35998107852413,121.0,80.0,295.0,TSMC,NVIDIA
382,AMD Opteron 840,CPU,2003-06-30,130.0,85.0,193.0,106.0,1400.0,Unknown,AMD
383,AMD Opteron 140,CPU,2003-06-30,130.0,85.0,193.0,106.0,1400.0,Unknown,AMD
384,AMD Opteron 142,CPU,2003-06-30,130.0,85.0,193.0,106.0,1600.0,Unknown,AMD
385,AMD Opteron 842,CPU,2003-06-30,130.0,85.0,193.0,106.0,1600.0,Unknown,AMD
386,AMD Opteron 144,CPU,2003-06-30,130.0,85.0,193.0,106.0,1800.0,Unknown,AMD
387,AMD Opteron 844,CPU,2003-06-30,130.0,85.0,193.0,106.0,1800.0,Unknown,AMD
388,Intel Xeon 3.06,CPU,2003-07-14,130.0,97.0,237.0,286.0,3066.0,Intel,Intel
389,Intel Xeon 3.06,CPU,2003-07-14,130.0,97.0,237.0,286.0,3066.0,Intel,Intel
390,NVIDIA Quadro FX 3000,GPU,2003-07-22,130.0,81.35998107852413,207.0,135.0,400.0,TSMC,NVIDIA
391,NVIDIA Quadro FX 3000G,GPU,2003-07-22,130.0,81.35998107852413,207.0,135.0,400.0,TSMC,NVIDIA
392,AMD Mobile Athlon 64 2800+,CPU,2003-08-01,130.0,82.0,193.0,106.0,1800.0,Unknown,AMD
393,AMD Mobile Athlon 64 3000+,CPU,2003-08-01,130.0,82.0,193.0,106.0,1800.0,Unknown,AMD
394,AMD Mobile Athlon 64 3200+,CPU,2003-08-01,130.0,82.0,193.0,106.0,2000.0,Unknown,AMD
395,AMD Opteron 246,CPU,2003-08-05,130.0,89.0,193.0,106.0,2000.0,Unknown,AMD
396,AMD Opteron 240,CPU,2003-08-05,130.0,82.0,193.0,106.0,1400.0,Unknown,AMD
397,AMD Opteron 242,CPU,2003-08-05,130.0,82.0,193.0,106.0,1600.0,Unknown,AMD
398,AMD Opteron 244,CPU,2003-08-05,130.0,82.0,193.0,106.0,1800.0,Unknown,AMD
399,AMD Athlon XP 2200+,CPU,2003-09-01,130.0,63.0,193.0,63.0,1800.0,Unknown,AMD
400,AMD Athlon XP 2400+,CPU,2003-09-01,130.0,68.0,193.0,63.0,2000.0,Unknown,AMD
401,AMD Athlon XP 2000+,CPU,2003-09-01,130.0,60.0,193.0,63.0,1667.0,Unknown,AMD
402,AMD Athlon XP 2400+,CPU,2003-09-01,130.0,68.0,193.0,63.0,2000.0,Unknown,AMD
403,AMD Athlon XP 2600+,CPU,2003-09-01,130.0,68.0,193.0,63.0,2133.0,Unknown,AMD
404,AMD Athlon XP 2200+,CPU,2003-09-01,130.0,63.0,193.0,63.0,1800.0,Unknown,AMD
405,AMD Athlon XP 2600+,CPU,2003-09-01,130.0,68.0,193.0,63.0,2083.0,Unknown,AMD
406,AMD Athlon XP 2000+,CPU,2003-09-01,130.0,60.0,193.0,63.0,1667.0,Unknown,AMD
407,AMD Opteron 846,CPU,2003-09-09,130.0,89.0,193.0,106.0,2000.0,Unknown,AMD
408,AMD Opteron 840,CPU,2003-09-09,130.0,82.0,193.0,106.0,1400.0,Unknown,AMD
409,AMD Opteron 142,CPU,2003-09-09,130.0,82.0,193.0,106.0,1600.0,Unknown,AMD
410,AMD Opteron 844,CPU,2003-09-09,130.0,82.0,193.0,106.0,1800.0,Unknown,AMD
411,AMD Opteron 140,CPU,2003-09-09,130.0,82.0,193.0,106.0,1400.0,Unknown,AMD
412,AMD Opteron 144,CPU,2003-09-09,130.0,82.0,193.0,106.0,1800.0,Unknown,AMD
413,AMD Opteron 146,CPU,2003-09-09,130.0,89.0,193.0,106.0,2000.0,Unknown,AMD
414,AMD Opteron 842,CPU,2003-09-09,130.0,82.0,193.0,106.0,1600.0,Unknown,AMD
415,ATI All-In-Wonder 9800 SE,GPU,2003-09-10,150.0,81.35998107852413,215.0,117.0,378.0,TSMC,ATI
416,XGI Volari Duo V8 Ultra,GPU,2003-09-15,130.0,81.35998107852413,215.0,110.0,350.0,UMC,Other
417,XGI Volari V3,GPU,2003-09-15,130.0,81.35998107852413,215.0,25.0,200.0,UMC,Other
418,XGI Volari V3 XT,GPU,2003-09-15,130.0,81.35998107852413,215.0,25.0,250.0,UMC,Other
419,XGI Volari Duo V5 Ultra,GPU,2003-09-15,130.0,81.35998107852413,215.0,90.0,350.0,UMC,Other
420,XGI Volari V8,GPU,2003-09-15,130.0,81.35998107852413,215.0,110.0,300.0,UMC,Other
421,XGI Volari V8 Ultra,GPU,2003-09-15,130.0,81.35998107852413,215.0,110.0,350.0,UMC,Other
422,XGI Volari V8 Ultra,GPU,2003-09-15,130.0,81.35998107852413,215.0,110.0,350.0,UMC,Other
423,XGI Volari Duo V8 Ultra,GPU,2003-09-15,130.0,81.35998107852413,215.0,110.0,350.0,UMC,Other
424,XGI Volari V5 Ultra,GPU,2003-09-15,130.0,81.35998107852413,215.0,90.0,350.0,UMC,Other
425,XGI Volari Duo V5 Ultra,GPU,2003-09-15,130.0,81.35998107852413,215.0,90.0,350.0,UMC,Other
426,XGI Volari V5,GPU,2003-09-15,130.0,81.35998107852413,215.0,90.0,325.0,UMC,Other
427,XGI Volari V8,GPU,2003-09-15,130.0,81.35998107852413,215.0,110.0,300.0,UMC,Other
428,XGI Volari V5,GPU,2003-09-15,130.0,81.35998107852413,215.0,90.0,325.0,UMC,Other
429,XGI Volari V5 Ultra,GPU,2003-09-15,130.0,81.35998107852413,215.0,90.0,350.0,UMC,Other
430,Intel Mobile Pentium 4 HT 2.80,CPU,2003-09-23,130.0,68.0,131.0,55.0,2800.0,Intel,Intel
431,Intel Mobile Pentium 4 HT 2.66,CPU,2003-09-23,130.0,66.0,131.0,55.0,2667.0,Intel,Intel
432,AMD Athlon 64 FX-51,CPU,2003-09-23,130.0,89.0,193.0,105.0,2200.0,Unknown,AMD
433,Intel Mobile Pentium 4 HT 3.06,CPU,2003-09-23,130.0,70.0,131.0,55.0,3067.0,Intel,Intel
434,Intel Mobile Pentium 4 HT 3.20,CPU,2003-09-23,130.0,76.0,131.0,55.0,3200.0,Intel,Intel
435,AMD Athlon 64 3200+,CPU,2003-09-23,130.0,89.0,193.0,105.0,2000.0,Unknown,AMD
436,Intel Celeron 2.70,CPU,2003-09-24,130.0,73.0,146.0,55.0,2700.0,Intel,Intel
437,ATI FireGL 9800 X2-256T,GPU,2003-10-01,150.0,81.35998107852413,218.0,117.0,412.0,TSMC,ATI
438,ATI Radeon 9550,GPU,2003-10-01,130.0,81.35998107852413,76.0,60.0,250.0,TSMC,ATI
439,ATI Radeon 9800 XXL,GPU,2003-10-01,150.0,81.35998107852413,218.0,117.0,390.0,TSMC,ATI
440,ATI Radeon 9600 PRO,GPU,2003-10-01,130.0,18.0,76.0,60.0,400.0,TSMC,ATI
441,ATI Radeon 9800 XT,GPU,2003-10-01,150.0,60.0,218.0,117.0,412.0,TSMC,ATI
442,ATI FireGL 9600 T2-128,GPU,2003-10-01,130.0,81.35998107852413,76.0,60.0,398.0,TSMC,ATI
443,ATI Radeon 9800 PRO,GPU,2003-10-01,150.0,47.0,218.0,117.0,380.0,TSMC,ATI
444,ATI Radeon 9600,GPU,2003-10-01,130.0,12.0,76.0,60.0,324.0,TSMC,ATI
445,ATI Radeon 9600 SE,GPU,2003-10-01,130.0,81.35998107852413,76.0,60.0,325.0,TSMC,ATI
446,ATI Radeon 9600 XT,GPU,2003-10-01,130.0,22.0,76.0,60.0,500.0,TSMC,ATI
447,ATI FireGL 9600 T2-64S,GPU,2003-10-01,130.0,81.35998107852413,76.0,60.0,324.0,TSMC,ATI
448,Intel Xeon 3.20,CPU,2003-10-06,130.0,97.0,237.0,286.0,3200.0,Intel,Intel
449,ATI Radeon 9600 TX,GPU,2003-10-07,150.0,81.35998107852413,215.0,110.0,297.0,TSMC,ATI
450,NVIDIA GeForce FX 5950 Ultra,GPU,2003-10-23,130.0,74.0,207.0,135.0,475.0,TSMC,NVIDIA
451,NVIDIA GeForce FX 5700,GPU,2003-10-23,130.0,25.0,133.0,82.0,425.0,TSMC,NVIDIA
452,NVIDIA GeForce FX 5900 Ultra,GPU,2003-10-23,130.0,59.0,207.0,135.0,450.0,TSMC,NVIDIA
453,NVIDIA GeForce FX 5700 Ultra,GPU,2003-10-23,130.0,46.0,133.0,82.0,475.0,TSMC,NVIDIA
454,NVIDIA Quadro NVS 280 PCI,GPU,2003-10-28,150.0,13.0,91.0,45.0,275.0,TSMC,NVIDIA
455,ATI Mobility FireGL T2,GPU,2003-11-01,130.0,81.35998107852413,92.0,76.0,320.0,TSMC,ATI
456,Intel Pentium 4 HT EE 3.20,CPU,2003-11-03,130.0,110.0,237.0,178.0,3200.0,Intel,Intel
457,Intel Celeron 2.80,CPU,2003-11-03,130.0,73.0,146.0,55.0,2800.0,Intel,Intel
458,AMD Opteron 148,CPU,2003-11-17,130.0,89.0,193.0,106.0,2200.0,Unknown,AMD
459,AMD Opteron 248,CPU,2003-11-17,130.0,89.0,193.0,106.0,2200.0,Unknown,AMD
460,AMD Opteron 848,CPU,2003-11-17,130.0,89.0,193.0,106.0,2200.0,Unknown,AMD
461,AMD Athlon XP 3100+,CPU,2003-12-01,130.0,68.0,193.0,63.0,2200.0,Unknown,AMD
462,Intel Extreme Graphics 2,GPU,2003-12-03,130.0,81.35998107852413,193.0,63.0,200.0,Intel,Intel
463,ATI All-In-Wonder 9600,GPU,2003-12-03,130.0,81.35998107852413,76.0,60.0,324.0,TSMC,ATI
464,Intel i852GM Graphics,GPU,2003-12-03,130.0,81.35998107852413,76.0,60.0,200.0,Intel,Intel
465,Intel Extreme Graphics 2,GPU,2003-12-03,130.0,81.35998107852413,76.0,60.0,200.0,Intel,Intel
466,NVIDIA GeForce4 MX 4000,GPU,2003-12-14,150.0,81.35998107852413,65.0,29.0,250.0,TSMC,NVIDIA
467,NVIDIA GeForce4 MX 4000 PCI,GPU,2003-12-14,150.0,81.35998107852413,65.0,29.0,250.0,TSMC,NVIDIA
